fund_id,category,expense_ratio,true_alpha_ann,true_group,start_date,end_date,n_months,beta_true,s_true,h_true,mom_true
497,Growth & Income,0.010663410722669669,-0.02550385851106967,unskilled,1988-04-01,1996-11-01,104,1.0267843868073865,0.03665303618075663,-0.18806086317745938,-0.09915642097807668
498,Growth,0.021484587730479114,-0.031308792839706584,unskilled,1977-11-01,2005-10-01,336,1.2611677092214186,0.20652394643309954,-0.04184018712540711,0.006533112549319094
499,Growth,0.013389758535585179,-0.03153936670782945,unskilled,1985-03-01,1998-10-01,164,1.1728282232966447,-0.16583160924056614,-0.09060714287280879,0.15292264294749092
500,Growth & Income,0.005858371836059928,-0.03101611951671521,unskilled,1976-05-01,2006-09-01,365,0.724230808599402,0.10695431888134062,-0.14675352843045658,0.00852713435796948
501,Growth & Income,0.02427829531342763,-0.03497074977848397,unskilled,1978-01-01,1992-11-01,179,0.8694892909485046,0.3487379727599992,0.03892452822285626,0.2634096245953474
502,Growth,0.020610985809940936,-0.0394109269872141,unskilled,1976-09-01,2005-02-01,342,1.0132176110833007,0.3214831269116992,-0.26908432019982076,-0.08437308214938413
503,Growth,0.011956320645646987,-0.03021564470425245,unskilled,1980-03-01,1999-08-01,234,0.9394577116978474,-0.02708949271831715,-0.03219375626604513,0.048966470218223895
504,Growth,0.010400547364367263,-0.027680859931509056,unskilled,1982-09-01,2000-03-01,211,0.7400891422576368,-0.1220660923295129,0.0931988475369147,-0.03314431436560089
505,Aggressive Growth,0.016779274569001083,0.0,zero_alpha,1977-09-01,1990-08-01,156,1.0077973927210235,0.17394092243794804,-0.053018742277328626,0.10819414196196653
506,Growth,0.024745892056478227,0.0,zero_alpha,1976-06-01,2003-12-01,331,0.948497465732555,0.3102581992548522,-0.21004083999715514,-0.09723818233377943
507,Aggressive Growth,0.010803336483594954,0.0,zero_alpha,1999-04-01,2005-10-01,79,1.237148811290567,0.2712937850481378,0.19603707972030035,0.30910966309906335
508,Growth,0.023965422334923058,0.0,zero_alpha,1976-07-01,1994-02-01,212,0.912015694607383,0.04196003890967254,0.13605139232337002,-0.23359186046140093
509,Growth,0.011607742392371782,0.0,zero_alpha,1985-11-01,2000-09-01,179,1.1252005077989886,0.24445611062165085,-0.21823743426074826,0.2773220359520369
510,Aggressive Growth,0.019081955305156,0.0,zero_alpha,1983-04-01,2002-11-01,236,0.7599367395305037,0.5455888678189987,-0.2688215130045083,0.03349827036632492
511,Growth,0.012634687155840797,0.0,zero_alpha,1984-08-01,1996-05-01,142,0.7957986053155237,0.2212861718272569,-0.20038488319876488,0.10286368726203697
512,Aggressive Growth,0.006701044480172976,-0.03434701170101362,unskilled,1975-04-01,1998-02-01,275,1.0582492939714234,-0.238286983954655,0.09905463309744307,0.22017873546379363
513,Growth,0.02372378731226578,0.0,zero_alpha,1975-07-01,1990-11-01,185,1.112559617091106,0.22080008452516056,0.04511457979250914,0.1486492242749104
514,Growth & Income,0.008278559894331919,0.0,zero_alpha,1981-01-01,1991-01-01,121,0.8063910910888411,0.6809892428031523,0.14801654248914284,-0.08950403316895919
515,Growth,0.023893829359951973,0.0,zero_alpha,1977-03-01,1987-06-01,124,0.9536116109725867,-0.15184770327889888,-0.07523004361012298,0.11001343328939028
516,Growth & Income,0.0070661365185771,0.0,zero_alpha,1975-10-01,1999-07-01,286,0.7427631239706383,0.17743116545725554,-0.19494684750002145,0.3001210958951925
517,Aggressive Growth,0.010338948899129976,0.0,zero_alpha,1978-03-01,1990-03-01,145,0.922817026054178,0.1134161417419664,0.1737692976828998,-0.11309375682412336
518,Growth,0.02341846997389111,0.0,zero_alpha,1978-08-01,1991-10-01,159,1.075538417843619,0.193970739818766,-0.1206897026902328,0.33776427667909664
519,Growth & Income,0.01817081725815146,0.0,zero_alpha,1983-07-01,2005-05-01,263,0.8847562251295782,0.21856303828844295,0.027309611170795715,0.0778553728952846
520,Growth,0.008789668716833912,0.0,zero_alpha,1986-08-01,2000-06-01,167,0.9126447941084296,0.4549929965157311,-0.31998496782307484,-0.044984165788038585
521,Growth,0.01684186622910563,0.0,zero_alpha,1975-07-01,1990-12-01,186,0.7805306902555922,0.19119582160020265,-0.12396208486455985,-0.11399340769123813
522,Growth & Income,0.00860782416071108,0.0,zero_alpha,1987-11-01,1999-05-01,139,0.8527462379562611,0.4893148893030118,0.19187926418830267,-0.013493061161241205
523,Growth & Income,0.022488841353406838,0.0,zero_alpha,1977-06-01,1991-09-01,172,1.2137166374321506,0.14058608530337938,-0.15325491333397154,-0.2732917496605743
524,Aggressive Growth,0.005996572146770451,0.0,zero_alpha,1978-07-01,2002-03-01,285,0.9609387337575699,0.08246580650634174,0.1529007642902999,-0.04228667035881811
525,Growth & Income,0.015595553955549967,-0.027297176418043932,unskilled,1975-06-01,1994-10-01,233,0.7996538350024103,0.0027042542403485637,-0.47620393923763876,-0.019439086578341754
526,Growth,0.0062694605165892515,0.0,zero_alpha,1975-01-01,2006-12-01,384,0.9027842075123013,-0.2842717572800382,-0.12187833192863722,-0.14116204736686294
527,Growth,0.018900455021352507,0.0,zero_alpha,1975-07-01,2001-04-01,310,0.7103858568250156,0.23894535298145997,-0.044270929175626514,0.13217677923565396
528,Growth,0.023715944703873348,0.0,zero_alpha,1978-07-01,1983-11-01,65,0.7978760461789681,0.6835000721179607,0.33850806066848116,-0.012814943168408085
529,Growth,0.02162132899343307,-0.0362662167527941,unskilled,1982-04-01,1997-06-01,183,1.154050960856968,0.28455886932146535,-0.24381257600289039,-0.07536918169216415
530,Growth,0.012434556503052703,0.0,zero_alpha,1983-11-01,1996-08-01,154,0.9286276363420092,0.3416868385404199,0.12419865908941795,-0.02880009026028153
531,Growth,0.009738098109595184,0.0,zero_alpha,1978-12-01,1999-09-01,250,1.2336095264151807,0.06674216874638625,0.20138635624975876,0.07326612099737703
532,Growth,0.0074205498477376616,0.0,zero_alpha,1987-05-01,1999-06-01,146,0.9356978242255916,0.10891665218158234,-0.1542979294488549,0.03098318157004913
533,Growth,0.02247247974765066,0.0,zero_alpha,1975-08-01,2006-09-01,374,0.9446031955712756,0.4161603720833156,-0.08470478975453796,-0.08514626321313665
534,Growth,0.006622182580948249,0.0,zero_alpha,1988-11-01,2001-11-01,157,1.0461341237813184,0.6721734100724551,0.0183257547623807,0.03884802110606661
535,Aggressive Growth,0.01757658383155533,-0.04037341472352178,unskilled,1982-07-01,2001-07-01,229,0.5491118626670898,0.541986983949205,-0.3062969934385059,0.01239860636506139
536,Growth,0.012345349389934139,-0.024443857833616394,unskilled,1988-01-01,1996-03-01,99,0.9807408985480361,0.3713111574320055,-0.10102064237227133,-0.1509196334723219
537,Aggressive Growth,0.024915566367419283,0.0,zero_alpha,1976-03-01,2005-09-01,355,0.9426520267908572,0.17878764484762724,0.2452224081892832,-0.02327570402608908
538,Aggressive Growth,0.015176466270366899,0.0,zero_alpha,1975-07-01,2005-02-01,356,1.172905834027272,0.22242972856683088,0.09453096217288412,0.1069007405631332
539,Growth,0.01597581899406822,0.0,zero_alpha,1977-10-01,2004-02-01,317,1.0947019091245425,-0.01837682985706357,-0.04135025789664856,0.10582073898447623
540,Growth & Income,0.023357775700297026,0.0,zero_alpha,1975-03-01,1989-08-01,174,0.7799462471679799,-0.19204188032566424,0.012614472367296665,-0.014494649860509069
541,Growth & Income,0.024392738065016455,0.0,zero_alpha,1999-08-01,2006-02-01,79,1.136320792794137,-0.11169958943998523,0.10618107310595433,0.12151591921789649
542,Growth,0.01667272922189079,0.0,zero_alpha,1977-11-01,2002-01-01,291,0.9106528211628507,0.18245000863048438,0.14448202958202272,-0.12699332454769324
543,Aggressive Growth,0.020923641494847003,0.0,zero_alpha,1986-09-01,2003-03-01,199,0.8143320160555931,0.0970019346433307,-0.12128282947582042,-0.12234817572899888
544,Growth,0.01769533498216893,0.0,zero_alpha,1975-04-01,2006-12-01,381,0.9795654876306803,-0.19736042617992114,0.2969441886559339,-0.017688244494052093
545,Growth,0.013548009279872372,0.0,zero_alpha,1979-02-01,2002-11-01,286,0.9195845966504272,0.16066915523756597,0.2532696402409322,0.2446349204130703
546,Growth,0.0061463071454939365,-0.03163935246143065,unskilled,1985-10-01,2005-04-01,235,1.1807697971042785,0.09039241888351378,0.12545152607064256,0.044487743980730854
547,Aggressive Growth,0.01935487747083567,0.0,zero_alpha,1975-03-01,2006-10-01,380,1.0010933042736814,-0.12321221382102007,-0.17859197316917824,-0.02130487144986581
548,Growth & Income,0.019005255447212984,0.0,zero_alpha,1975-09-01,2002-04-01,320,0.9808488381329008,0.07745524734498238,-0.21404478135411864,0.251620700180997
549,Aggressive Growth,0.007334046133774506,0.0,zero_alpha,1975-05-01,1992-08-01,208,1.0850970624283158,0.08976174982091396,-0.07532075931931864,-0.023040765280530767
550,Aggressive Growth,0.009601377499127315,0.0,zero_alpha,1978-08-01,1984-01-01,66,1.1139307427139067,0.015840715018883345,0.002153019528882163,0.3552099855928991
551,Growth,0.01964256373749411,-0.03348285476767354,unskilled,1998-03-01,2005-08-01,90,1.0675407641445949,0.40166754119398496,-0.36369837311181047,-0.05669246854311184
552,Growth,0.007994239551890797,-0.042660231403656546,unskilled,1982-02-01,1999-01-01,204,1.162919520922243,-0.30572539052332803,0.08893862670905124,-0.13175930938769517
553,Growth,0.018818700688654735,-0.03547971305835351,unskilled,1978-10-01,1998-11-01,242,1.0413023619370683,-0.3264497476777428,0.2474924527696944,-0.004954296227781332
554,Growth,0.01935954382409755,0.0,zero_alpha,1986-09-01,1992-05-01,69,0.9751477197090053,0.17082144611227298,0.10529482796617548,-0.017362639125552557
555,Aggressive Growth,0.012066877118798523,0.0,zero_alpha,1981-01-01,1989-05-01,101,1.1358758093132044,0.1940317973480765,-0.14521056056084702,-0.10115799645239244
556,Growth,0.01016363699558854,-0.021357651337824177,unskilled,1982-01-01,2005-12-01,288,0.9363655789876791,0.27105378400474334,-0.16888067948009813,0.4102961117237655
557,Growth,0.012460788222072264,0.0,zero_alpha,1981-09-01,2006-12-01,304,0.9549869774516991,0.035256622930226494,0.04997046883481574,0.06779398517078747
558,Growth,0.012183932427857879,0.0,zero_alpha,1977-03-01,1982-11-01,69,1.2082365375945372,-0.05948095127308292,-0.04066074306763596,0.08963743605073754
559,Growth,0.017140396114091648,-0.0304781663548487,unskilled,1984-08-01,2003-03-01,224,1.1932886191932845,0.16817096682626315,0.07860823485118162,-0.04928189007053818
560,Growth,0.019876965994377268,-0.02776708007078298,unskilled,1983-05-01,1990-06-01,86,0.9487736289615015,0.05960546616300097,0.11034427452112695,-0.06665040771176947
561,Growth,0.022235052697007276,0.0,zero_alpha,1975-05-01,1999-11-01,295,0.8819672634041574,0.5577678511639236,0.20837810577893243,0.17383375335765505
562,Growth,0.005599845680042281,0.0,zero_alpha,1979-02-01,2006-08-01,331,1.1694760250312748,0.08894318751870206,-0.2364246857859044,-0.23137626588846413
563,Growth,0.01953103114738739,-0.03391593660567994,unskilled,1975-03-01,2003-08-01,342,1.070062753687282,0.15670371207073053,0.0343237895698624,-0.15142967091855528
564,Growth,0.011283720365783206,0.0,zero_alpha,1977-03-01,1998-04-01,254,0.9973371881296044,0.7888545348994856,-0.08269500079226469,-0.01709627584113319
565,Growth & Income,0.021772840214209437,-0.03711748746310932,unskilled,1975-04-01,1997-03-01,264,0.9017190934715082,0.12130994331732829,-0.02972700878707229,0.22265709584514676
566,Growth,0.006514339194820225,-0.03931721000918502,unskilled,1975-12-01,2005-12-01,361,0.999754486807189,0.3090392162997727,0.1628817705337488,-0.036177545945421066
567,Growth,0.01602349020346133,0.0,zero_alpha,1981-04-01,2002-10-01,259,0.9467437310168446,0.3315773583465883,0.1846251746102487,0.08242273359112946
568,Growth,0.01597347179508027,0.0,zero_alpha,1979-10-01,1996-10-01,205,0.8503492730640506,0.35285041092955366,0.26968873007673083,0.024159301908213738
569,Aggressive Growth,0.011530229243504567,-0.032669114822580204,unskilled,1975-06-01,2000-10-01,305,0.9693563492880852,0.2423718163528131,0.07511805007365355,0.21443876194052125
570,Growth,0.024406131947067304,-0.034288497154784124,unskilled,1976-04-01,1997-03-01,252,0.9898136068459411,0.21846019860262741,-0.032003358151158866,-0.2177084527319382
571,Growth,0.007138463023373751,-0.029805034206308503,unskilled,1979-01-01,2006-09-01,333,0.8936907399619654,0.19508357245927904,-0.06057569389007674,0.13039448055841654
572,Growth & Income,0.007727944670698445,0.0,zero_alpha,1985-05-01,2004-06-01,230,1.0855738532914276,0.026001524441556706,-0.3569510004789338,-0.009834839461389584
573,Growth & Income,0.017885191963765503,0.0,zero_alpha,1978-05-01,2006-10-01,342,1.1433248588466483,0.25137970070981713,0.2579470089797208,0.15873262908791116
574,Growth,0.015285984492873064,-0.03794381527161425,unskilled,1988-10-01,1994-11-01,74,1.0954846540483119,0.677161459356148,-0.074379682757134,-0.1028923159150473
575,Growth,0.010289342571040937,0.0,zero_alpha,1989-04-01,1995-02-01,71,0.9085627422179008,0.4726704772408894,0.0911794120005821,0.02365896047942577
576,Growth,0.011085435929148837,0.0,zero_alpha,1994-03-01,2001-10-01,92,1.0633732256282558,0.2459795055561592,0.12579930514848656,0.004623993363097406
577,Growth,0.008140466174176386,0.0,zero_alpha,1982-06-01,2002-05-01,240,0.961694209619006,0.3839574495264976,-0.2590631018100279,-0.1303653206980619
578,Growth,0.022355282778237465,0.0,zero_alpha,1978-06-01,2002-07-01,290,0.7646381032151072,-0.04729397718266304,-0.19466927849192694,-0.17206195194204457
579,Aggressive Growth,0.016390377462793808,0.0,zero_alpha,1981-03-01,1991-12-01,130,1.0509094067746618,0.10487196145007033,0.2994039814110988,-0.06706170427947136
580,Growth,0.009896691523076633,-0.031073371752923087,unskilled,1986-02-01,1995-03-01,110,0.9719197461435422,0.40696246104601386,0.04808710313670883,0.039489669349249926
581,Growth,0.012868415154186855,0.0,zero_alpha,1975-03-01,2003-05-01,339,1.339032200310396,0.5417917983645479,-0.12611713285970322,-0.0935368336456739
582,Growth,0.023133701086097663,0.0,zero_alpha,1976-04-01,2001-06-01,303,1.168590629491784,-0.022716543023844488,-0.035269402225508756,-0.029511034454172688
583,Growth,0.02273682323306126,0.0,zero_alpha,1982-01-01,2004-06-01,270,1.0566725235401786,0.04910292264421072,0.20724738096656778,-0.2628696031725356
584,Growth,0.006382133822264156,-0.03172823207304809,unskilled,1987-01-01,2005-02-01,218,0.9873755751932269,0.7153439484696341,0.17686289594686083,-0.03559748807255951
585,Growth,0.01808200276559406,-0.03681045558170813,unskilled,1976-08-01,1992-11-01,196,0.9745583382587026,0.19406531244224312,-0.30321635244792866,0.173537996993751
586,Growth,0.008059423419394477,0.0,zero_alpha,1977-07-01,1982-12-01,66,0.7994465894550338,0.6258404931750947,0.3168567687343785,0.12577704889551244
587,Growth,0.009217667310965143,0.0,zero_alpha,1976-11-01,1986-11-01,121,0.6891519159200133,0.22171432931894813,0.18322960619973594,0.006961709445928468
588,Growth,0.022284151844928327,0.0,zero_alpha,1977-03-01,2006-05-01,351,0.8191161336377653,0.23154507058135881,-0.04049504986831724,0.05654790875212448
589,Aggressive Growth,0.022903806349519162,0.0,zero_alpha,1980-07-01,1994-08-01,170,0.9428424472744354,0.09362727808502565,-0.2483444886173441,-0.10423905933912359
590,Growth,0.006653838317878971,0.0,zero_alpha,1977-08-01,2001-07-01,288,0.6341691082686524,0.40563878537755715,0.2008017280121851,0.2636658024937101
591,Growth,0.022478466589573875,0.0,zero_alpha,1975-02-01,1999-01-01,288,0.8683517311590876,0.509444387576,0.08528550005892394,0.33016437597708576
592,Growth & Income,0.01956987105686449,-0.035194389241216706,unskilled,1993-03-01,2006-06-01,160,0.912858045031336,-0.08875055753521674,-0.3015596756155531,0.044723544605896066
593,Aggressive Growth,0.02051420726533398,0.0,zero_alpha,1984-05-01,1994-10-01,126,0.9176860169771812,0.08188736194489082,-0.05641561507167541,0.4086028754092239
594,Growth,0.02083630655291621,-0.03863196358869782,unskilled,1981-09-01,2005-04-01,284,0.8507414602717782,0.3987696310935551,0.6152345885584978,-0.08202735573030133
595,Growth,0.01514466543475991,0.0,zero_alpha,1992-05-01,1999-10-01,90,0.89877292784279,0.13761284055391804,-0.006699648517115695,-0.16766188601034296
596,Growth,0.023938152859764035,0.0,zero_alpha,1976-12-01,1995-03-01,220,1.2085840742185792,0.046653632866697464,-0.1583941188671314,-0.0864435631141177
597,Growth,0.009007192079611905,0.0,zero_alpha,1977-06-01,2006-05-01,348,1.0493217922235905,0.4223855384673505,-0.21169932506132813,-0.012923539761248614
598,Growth & Income,0.015099302150350859,-0.031200041932132806,unskilled,1979-04-01,2003-06-01,291,0.8659548834652775,0.4458633011781278,0.34441979668588396,0.3668099826804445
599,Growth,0.011371051597768092,0.0,zero_alpha,1978-11-01,2004-06-01,308,0.9397478317457054,0.05758947733196536,0.1595518979155376,-0.022173869110893914
600,Growth,0.02144862485605015,0.0,zero_alpha,1979-12-01,1987-02-01,87,0.94575299965216,0.22309163199698642,0.2714878227834455,-0.10894837192060318
601,Growth,0.006654014242575548,0.0,zero_alpha,1993-06-01,2003-09-01,124,0.8348066849389773,-0.13211869897605824,0.039637056818431576,-0.11476882893661551
602,Growth,0.01367356973848536,0.0,zero_alpha,1993-04-01,2005-08-01,149,0.8346304673384217,-0.05387022761967475,0.24080384706655733,0.19100331680649202
603,Growth,0.02046955312490659,-0.03495551712595553,unskilled,1982-10-01,1995-08-01,155,1.101578603049007,0.201041308033345,-0.17966407790958216,0.1695952622463554
604,Growth,0.011246818231154788,-0.0365273952768003,unskilled,1977-01-01,1987-03-01,123,0.8870323433724776,0.1778516968949609,0.02251819618301165,-0.05282172795304155
605,Growth,0.009809525685408976,0.0,zero_alpha,1975-09-01,2006-11-01,375,0.7857955419453693,-0.07171902293265861,0.047410702994547235,-0.26136761741157327
606,Growth & Income,0.010250983095897923,0.0,zero_alpha,1995-02-01,2004-06-01,113,0.9435289483895836,-0.008993481181393842,0.26648938637504416,-0.1492890317063927
607,Aggressive Growth,0.019271802148130904,0.0,zero_alpha,1979-01-01,2003-02-01,290,0.9677014629693685,-0.09626109248888984,0.053768608028091074,0.27818657562493143
